ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,ZIP_CODE,STATE
577969505,0,10DEC73,25.0,2,11.0,"$44,516",Yes,$0,z_No,z_F,Bachelors,Clerical,17,Private,"$8,450",1,Sports Car,no,$0,0.0,No,0,864.0,1.0,1,Highly Urban/ Urban,13477,TN
13509551,0,03MAY51,48.0,0,15.0,"$66,960",No,$0,z_No,M,Bachelors,Professional,43,Private,"$13,000",1,Minivan,yes,"$4,748",2.0,No,5,0.0,10.0,0,Highly Urban/ Urban,15025,ME
941849909,0,18DEC69,29.0,1,12.0,"$22,819",Yes,"$145,084",z_No,z_F,Bachelors,Home Maker,12,Private,"$7,160",1,z_SUV,no,"$4,428",2.0,No,1,0.0,10.0,0,Highly Urban/ Urban,17313,AR
381230217,0,11MAR52,47.0,0,0.0,$0,No,$0,Yes,M,z_High School,Student,58,Private,"$6,100",1,Pickup,no,$0,0.0,No,2,8128.0,1.0,1,Highly Urban/ Urban,15661,WY
327656942,0,28JUL48,51.0,0,12.0,"$120,824",No,$0,z_No,z_F,PhD,Doctor,30,Private,"$20,650",1,Minivan,no,$0,0.0,No,2,0.0,21.0,0,Highly Urban/ Urban,13594,VA
197255933,0,20JUL49,50.0,0,10.0,"$80,472",No,"$239,345",Yes,z_F,Bachelors,Professional,39,Commercial,"$34,150",13,Van,no,"$8,936",4.0,No,2,0.0,9.0,0,Highly Urban/ Urban,16276,WY
327249781,3,24APR55,44.0,4,0.0,$0,Yes,$0,z_No,z_F,z_High School,Student,17,Private,"$1,500",3,Sports Car,no,"$2,602",3.0,No,8,2686.0,9.0,1,Highly Urban/ Urban,15744,LA
494100168,0,26JUN45,54.0,0,16.0,"$204,766",No,"$521,764",Yes,M,PhD,Doctor,34,Private,"$15,910",1,Minivan,no,$0,0.0,No,2,0.0,15.0,0,Highly Urban/ Urban,17344,WV
502043318,0,01OCT51,48.0,0,6.0,"$120,330",No,,Yes,M,z_High School,z_Blue Collar,36,Commercial,"$31,310",1,Panel Truck,no,$0,0.0,No,0,0.0,11.0,0,z_Highly Rural/ Rural,17364,FL
651116330,0,26DEC60,38.0,0,10.0,"$22,746",No,"$192,479",Yes,z_F,Bachelors,Home Maker,5,Private,"$26,300",6,Minivan,no,$0,0.0,No,0,0.0,6.0,0,Highly Urban/ Urban,17928,AZ
800805121,0,27NOV63,35.0,0,7.0,"$20,717",No,$0,z_No,M,z_High School,z_Blue Collar,24,Commercial,"$7,070",10,Pickup,yes,"$5,179",2.0,No,0,3200.0,7.0,1,Highly Urban/ Urban,12302,DE
378070578,1,30NOV38,60.0,2,12.0,,Yes,$0,z_No,z_F,Masters,Lawyer,35,Private,"$24,640",3,z_SUV,no,$0,0.0,No,0,0.0,19.0,0,Highly Urban/ Urban,16848,NJ
155468786,0,22DEC47,51.0,0,12.0,"$57,343",No,"$197,113",Yes,z_F,Bachelors,Clerical,30,Private,"$20,160",6,Minivan,no,"$4,577",2.0,No,1,0.0,14.0,0,Highly Urban/ Urban,14632,RI
6889317,0,07JUN58,41.0,2,14.0,,Yes,"$205,283",z_No,M,z_High School,z_Blue Collar,28,Commercial,"$33,800",4,Panel Truck,yes,$0,0.0,No,3,8653.0,12.0,1,Highly Urban/ Urban,17971,MS
174090414,0,11JAN44,55.0,0,14.0,,No,"$201,137",Yes,z_F,z_High School,Professional,55,Private,"$24,110",7,Minivan,no,"$4,664",3.0,No,5,0.0,1.0,0,Highly Urban/ Urban,17483,DE
179475206,0,25AUG42,57.0,0,11.0,"$50,295",No,,z_No,z_F,Bachelors,z_Blue Collar,47,Commercial,"$10,650",10,z_SUV,no,$0,0.0,No,0,0.0,15.0,0,Highly Urban/ Urban,11467,CT
836945054,0,09JAN39,60.0,0,12.0,"$65,624",No,"$235,124",Yes,z_F,Masters,Lawyer,31,Private,"$16,690",1,Minivan,no,$0,0.0,No,0,6833.0,,1,Highly Urban/ Urban,10592,TX
119696548,0,25AUG43,56.0,2,16.0,"$23,465",No,"$173,980",Yes,M,Masters,,29,Commercial,"$37,010",1,Panel Truck,yes,"$11,160",2.0,No,3,0.0,,0,Highly Urban/ Urban,13165,MA
746249238,0,04MAR41,58.0,0,10.0,"$129,230",No,"$337,720",Yes,M,Bachelors,Professional,21,Commercial,"$23,510",1,Panel Truck,yes,"$9,937",1.0,No,2,0.0,1.0,0,Highly Urban/ Urban,11465,OH
342456793,0,12JUL51,48.0,0,12.0,,No,"$117,400",Yes,z_F,z_High School,Clerical,35,Private,"$9,070",6,z_SUV,no,$0,0.0,No,0,4415.0,7.0,1,Highly Urban/ Urban,16525,UT
840326050,0,21NOV52,46.0,0,9.0,"$119,816",No,$0,z_No,M,Masters,Professional,48,Commercial,"$28,260",10,Panel Truck,no,"$3,320",2.0,No,5,38750.0,13.0,1,Highly Urban/ Urban,12507,MD
309956346,0,29MAR58,41.0,3,12.0,"$18,124",No,"$95,099",Yes,z_F,<High School,z_Blue Collar,30,Private,"$7,410",11,z_SUV,no,$0,0.0,No,3,0.0,1.0,0,z_Highly Rural/ Rural,15047,AR
371746150,0,17MAR59,40.0,0,12.0,"$8,585",No,$0,z_No,M,z_High School,Student,34,Commercial,"$13,540",7,Minivan,yes,"$4,451",2.0,No,0,0.0,1.0,0,Highly Urban/ Urban,10777,GA
655108878,0,30AUG56,43.0,2,11.0,"$90,334",Yes,"$268,229",z_No,z_F,Masters,Professional,49,Private,"$15,350",13,z_SUV,no,"$3,308",1.0,No,2,0.0,13.0,0,Highly Urban/ Urban,13595,NY
502321635,0,18OCT58,41.0,0,0.0,$0,No,"$60,944",z_No,z_F,<High School,Home Maker,59,Private,"$22,070",1,Minivan,no,$0,0.0,No,0,6022.0,1.0,1,Highly Urban/ Urban,15339,CA
468883916,0,08MAY23,76.0,0,15.0,"$46,927",No,$0,z_No,M,Bachelors,Professional,78,Private,"$20,750",4,Minivan,yes,$0,0.0,No,5,3589.0,15.0,1,z_Highly Rural/ Rural,13914,MS
85509028,0,12MAY64,35.0,2,13.0,"$54,309",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,37,Commercial,"$19,150",6,Pickup,no,"$32,871",1.0,Yes,4,5728.0,8.0,1,Highly Urban/ Urban,11158,OK
111510092,0,22MAY61,38.0,4,17.0,"$57,833",No,"$160,429",Yes,M,Bachelors,Clerical,38,Private,"$11,080",10,Pickup,yes,$0,0.0,No,0,0.0,,0,z_Highly Rural/ Rural,14564,TN
278089528,0,24JUL53,46.0,0,7.0,"$76,666",No,"$248,160",Yes,z_F,Bachelors,z_Blue Collar,60,Commercial,"$13,770",4,z_SUV,no,$0,0.0,No,2,0.0,1.0,0,z_Highly Rural/ Rural,16516,NE
634265225,0,17AUG65,34.0,1,6.0,"$29,707",No,"$133,725",Yes,M,Masters,Manager,24,Commercial,"$8,020",1,Pickup,yes,"$6,109",3.0,No,4,4994.0,18.0,1,Highly Urban/ Urban,12965,NC
336152797,0,07FEB41,58.0,0,13.0,"$38,259",No,"$195,213",Yes,M,z_High School,Clerical,58,Commercial,"$11,130",1,Pickup,no,"$5,712",4.0,No,3,2658.0,1.0,1,Highly Urban/ Urban,11129,NE
211777607,0,02OCT42,57.0,1,,,No,"$188,505",Yes,z_F,z_High School,z_Blue Collar,44,Commercial,"$26,030",6,Minivan,no,"$30,159",3.0,No,0,0.0,11.0,0,Highly Urban/ Urban,11802,VA
437766066,0,12MAY41,58.0,0,0.0,$0,No,"$93,576",Yes,z_F,Bachelors,Home Maker,48,Private,"$17,160",13,Minivan,no,"$3,393",1.0,No,3,0.0,12.0,0,Highly Urban/ Urban,16852,AK
919735146,0,18NOV48,50.0,0,6.0,"$110,311",No,"$293,832",Yes,M,Masters,Lawyer,28,Private,"$13,450",4,Minivan,no,$0,0.0,No,2,0.0,15.0,0,Highly Urban/ Urban,11547,AZ
459231441,0,19OCT55,44.0,0,12.0,"$126,608",No,"$354,910",Yes,z_F,z_High School,z_Blue Collar,84,Commercial,"$16,610",4,z_SUV,no,"$9,869",1.0,No,3,0.0,8.0,0,Highly Urban/ Urban,11527,MO
526524770,0,02JUN44,55.0,0,5.0,"$159,826",No,"$444,838",Yes,z_F,PhD,Manager,16,Private,"$22,980",11,Sports Car,no,$0,0.0,No,0,0.0,9.0,0,Highly Urban/ Urban,11836,CA
895147164,1,14FEB55,44.0,2,10.0,"$39,077",No,"$154,749",Yes,z_F,z_High School,Clerical,41,Commercial,"$20,990",6,Pickup,no,$0,0.0,No,1,0.0,,0,z_Highly Rural/ Rural,14960,VT
318016319,0,19SEP71,28.0,4,7.0,"$3,985",No,$0,Yes,z_F,<High School,Student,24,Private,"$4,700",6,z_SUV,no,"$13,538",3.0,Yes,7,0.0,3.0,0,Highly Urban/ Urban,15397,ND
71181985,0,24JUL48,51.0,0,12.0,"$30,969",No,"$181,779",Yes,M,z_High School,Clerical,40,Commercial,"$23,650",10,Panel Truck,yes,"$4,674",4.0,No,3,4688.0,8.0,1,Highly Urban/ Urban,17116,ME
665272382,0,05MAR33,66.0,0,13.0,"$92,929",No,"$290,836",Yes,z_F,PhD,Manager,36,Private,"$1,500",7,Sports Car,no,$0,0.0,No,1,0.0,16.0,0,Highly Urban/ Urban,15509,IL
875840758,1,06OCT63,36.0,3,0.0,$0,Yes,$0,z_No,M,Bachelors,Student,8,Private,"$1,500",4,Minivan,no,$0,0.0,No,0,0.0,11.0,0,z_Highly Rural/ Rural,16703,CA
617930532,0,20AUG50,49.0,0,13.0,"$79,625",No,"$239,235",Yes,z_F,Bachelors,z_Blue Collar,25,Commercial,"$14,360",9,z_SUV,no,$0,0.0,No,0,0.0,,0,Highly Urban/ Urban,11891,VA
209936567,0,30APR65,34.0,2,11.0,"$147,734",No,"$373,987",Yes,z_F,Masters,Professional,46,Private,"$19,670",6,Sports Car,no,$0,0.0,No,0,0.0,18.0,0,z_Highly Rural/ Rural,13518,ME
376864921,0,14APR47,52.0,0,12.0,"$56,919",No,"$249,577",z_No,z_F,Bachelors,Professional,5,Private,"$12,840",9,z_SUV,no,$0,0.0,No,0,0.0,14.0,0,Highly Urban/ Urban,13873,WV
860150002,0,13OCT55,44.0,0,13.0,"$67,457",No,"$273,634",Yes,M,Masters,Lawyer,23,Private,"$14,480",15,Minivan,yes,$0,0.0,No,2,0.0,12.0,0,Highly Urban/ Urban,10338,TX
81228703,2,02MAY61,38.0,3,7.0,"$27,027",No,"$133,854",Yes,z_F,<High School,Clerical,31,Private,"$12,330",4,Minivan,no,$0,0.0,No,2,2888.0,9.0,1,Highly Urban/ Urban,16716,LA
364290768,0,27NOV48,50.0,0,12.0,"$108,290",No,$0,z_No,z_F,Masters,Lawyer,23,Private,"$6,500",7,z_SUV,no,"$4,995",1.0,No,7,0.0,14.0,0,Highly Urban/ Urban,10733,IA
617290547,0,27JUL52,47.0,0,9.0,"$185,370",No,"$424,118",Yes,M,Masters,Manager,54,Commercial,"$9,210",6,Pickup,no,$0,0.0,No,0,0.0,17.0,0,Highly Urban/ Urban,11277,NE
837902783,0,14APR55,44.0,2,14.0,"$120,355",No,"$355,500",Yes,z_F,Masters,Lawyer,41,Private,"$17,640",4,Minivan,no,$0,0.0,No,0,0.0,15.0,0,Highly Urban/ Urban,10333,ND
116871771,2,28MAR54,45.0,2,,"$27,266",Yes,$0,z_No,z_F,<High School,Clerical,23,Private,"$10,240",1,z_SUV,no,$0,0.0,Yes,5,5267.0,6.0,1,Highly Urban/ Urban,13765,SD
711954140,0,23AUG51,48.0,0,13.0,"$149,244",No,,Yes,M,PhD,Lawyer,51,Private,"$6,200",4,Minivan,yes,$0,0.0,No,0,0.0,16.0,0,Highly Urban/ Urban,11620,OH
359968884,0,31MAY42,57.0,0,14.0,"$76,123",No,"$265,089",Yes,M,Masters,Professional,31,Private,"$18,970",4,Van,yes,"$39,529",3.0,No,2,0.0,5.0,0,Highly Urban/ Urban,10950,MT
940564263,0,07OCT52,47.0,0,13.0,,No,"$237,869",Yes,M,Masters,Lawyer,48,Private,"$17,760",10,Van,yes,"$20,767",3.0,No,0,0.0,19.0,0,Highly Urban/ Urban,11648,AL
255379444,0,29DEC62,36.0,0,10.0,"$65,149",No,$0,z_No,z_F,z_High School,Professional,44,Private,"$18,500",1,z_SUV,no,$0,0.0,No,0,0.0,9.0,0,z_Highly Rural/ Rural,14210,WV
742903652,0,18AUG50,49.0,0,9.0,"$54,108",No,"$225,756",Yes,M,z_High School,Clerical,35,Private,"$23,780",7,Minivan,no,"$3,911",2.0,No,0,0.0,1.0,0,Highly Urban/ Urban,13139,MD
928130916,0,18MAY50,49.0,0,9.0,"$49,610",No,"$221,470",Yes,z_F,Bachelors,Professional,71,Private,"$13,940",4,z_SUV,no,$0,0.0,No,0,0.0,14.0,0,z_Highly Rural/ Rural,17793,MT
559289747,0,10FEB44,55.0,0,12.0,"$155,290",No,,Yes,z_F,PhD,Lawyer,18,Private,"$27,120",4,Minivan,no,$0,0.0,No,3,0.0,16.0,0,Highly Urban/ Urban,14253,SD
855292358,0,27AUG60,39.0,1,13.0,"$91,164",No,"$258,261",Yes,M,Bachelors,Manager,17,Private,"$19,520",4,Minivan,no,$0,0.0,No,1,0.0,10.0,0,Highly Urban/ Urban,14510,SC
578066544,0,17JAN47,52.0,0,16.0,"$24,575",No,"$118,811",Yes,M,<High School,z_Blue Collar,43,Private,"$12,990",3,Minivan,yes,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,11940,NE
633963606,0,29FEB44,55.0,0,12.0,"$154,165",No,"$405,227",Yes,M,Masters,Lawyer,47,Private,"$21,280",1,Van,yes,$615,1.0,No,5,4857.0,17.0,1,Highly Urban/ Urban,15886,NH
363986810,0,14JAN58,41.0,3,15.0,"$79,213",No,"$219,393",Yes,M,Masters,Lawyer,32,Private,"$13,520",5,Minivan,no,"$1,192",2.0,No,2,0.0,21.0,0,Highly Urban/ Urban,15747,GA
752309500,0,17JUL46,53.0,0,14.0,"$69,297",No,"$211,553",Yes,M,z_High School,Professional,41,Private,"$10,340",1,Pickup,yes,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,11833,KS
861034681,0,14DEC66,32.0,3,19.0,"$22,330",No,,Yes,z_F,z_High School,Clerical,37,Private,"$4,700",1,z_SUV,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,15781,PA
147215888,0,23MAY39,60.0,0,11.0,"$83,639",No,"$268,714",z_No,z_F,PhD,Lawyer,40,Private,"$35,530",10,Sports Car,no,"$3,868",1.0,No,3,0.0,17.0,0,Highly Urban/ Urban,17473,WY
748083024,0,25FEB52,47.0,0,13.0,"$42,196",No,"$143,209",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$19,460",1,Sports Car,no,$0,0.0,No,0,0.0,7.0,0,z_Highly Rural/ Rural,12045,VT
161018821,0,07APR60,39.0,0,12.0,"$63,190",No,"$212,219",Yes,z_F,Masters,Manager,31,Private,"$13,810",1,z_SUV,no,"$19,618",4.0,Yes,1,5383.0,16.0,1,Highly Urban/ Urban,16498,GA
618040112,0,04FEB43,56.0,0,14.0,"$57,750",No,$0,z_No,z_F,Masters,Home Maker,49,Private,"$10,280",10,z_SUV,no,"$8,044",2.0,No,0,0.0,18.0,0,Highly Urban/ Urban,15698,RI
338407124,0,07OCT65,34.0,3,16.0,"$61,220",No,"$237,329",Yes,z_F,z_High School,z_Blue Collar,46,Commercial,"$4,900",7,z_SUV,no,$0,0.0,No,3,2610.0,1.0,1,Highly Urban/ Urban,10558,NM
600009052,0,02OCT53,46.0,0,6.0,"$85,408",No,"$224,054",Yes,M,Masters,Lawyer,24,Private,"$14,640",6,Minivan,no,"$3,916",3.0,No,2,0.0,12.0,0,Highly Urban/ Urban,11187,NH
619836047,0,20SEP48,51.0,0,7.0,"$100,505",No,$0,z_No,M,PhD,Doctor,21,Private,"$4,540",4,Minivan,no,"$9,281",3.0,No,4,0.0,,0,Highly Urban/ Urban,14724,TN
729199936,0,15FEB52,47.0,0,9.0,"$18,896",No,"$106,991",z_No,M,Bachelors,z_Blue Collar,14,Commercial,"$12,250",4,Minivan,yes,"$40,844",1.0,Yes,2,0.0,8.0,0,Highly Urban/ Urban,12866,VA
173124759,0,16JUL59,40.0,0,9.0,"$64,032",No,$0,z_No,M,Masters,Lawyer,43,Private,"$20,360",10,Minivan,yes,$0,0.0,No,0,0.0,,0,Highly Urban/ Urban,10616,TX
877214038,0,02OCT64,35.0,1,12.0,"$117,579",No,"$296,271",Yes,z_F,Bachelors,Manager,18,Private,"$14,080",7,Sports Car,no,$0,0.0,No,0,0.0,11.0,0,Highly Urban/ Urban,17340,WY
744843458,0,23JUN49,50.0,0,13.0,,No,"$167,905",Yes,M,Bachelors,Manager,36,Commercial,"$11,530",1,Pickup,yes,$0,0.0,No,1,0.0,10.0,0,Highly Urban/ Urban,11423,TN
377052151,0,04MAR66,33.0,1,10.0,"$30,885",Yes,"$142,220",z_No,z_F,z_High School,z_Blue Collar,33,Commercial,"$4,800",1,z_SUV,no,"$6,772",3.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,11831,MD
799079242,0,02JUL48,51.0,0,,"$72,354",No,"$213,346",Yes,M,Bachelors,Professional,44,Commercial,"$18,110",1,Van,yes,"$2,060",3.0,No,7,107586.0,3.0,1,Highly Urban/ Urban,13056,ND
528487556,0,28SEP60,39.0,0,12.0,"$40,177",No,"$120,876",Yes,z_F,Masters,Professional,27,Private,"$18,170",1,z_SUV,no,$0,0.0,No,0,0.0,9.0,0,Highly Urban/ Urban,13394,IL
616789234,0,08JAN54,45.0,0,12.0,"$92,049",No,"$267,902",Yes,z_F,Bachelors,z_Blue Collar,66,Commercial,"$6,000",1,Sports Car,no,"$41,771",2.0,Yes,2,0.0,13.0,0,Highly Urban/ Urban,11957,NJ
203680274,0,18JUN71,28.0,4,16.0,"$68,394",No,"$226,146",Yes,M,Bachelors,z_Blue Collar,30,Commercial,"$2,340",6,Minivan,no,"$6,013",2.0,No,8,4193.0,8.0,1,Highly Urban/ Urban,16954,IA
418989581,0,09JUN45,54.0,0,11.0,"$29,393",No,,Yes,z_F,<High School,z_Blue Collar,29,Private,"$18,710",7,Sports Car,no,$0,0.0,Yes,0,0.0,1.0,0,Highly Urban/ Urban,14567,NY
591312483,0,30MAR63,36.0,2,,"$94,958",No,"$321,534",Yes,M,Bachelors,Professional,19,Commercial,"$12,490",1,Minivan,yes,$0,0.0,No,0,4840.0,1.0,1,Highly Urban/ Urban,16165,MS
706593960,0,12APR41,58.0,0,11.0,"$70,745",No,"$237,422",z_No,M,Bachelors,z_Blue Collar,15,Commercial,"$21,170",7,Van,yes,$0,0.0,No,3,7483.0,15.0,1,Highly Urban/ Urban,14508,VA
573840556,2,18OCT56,43.0,2,6.0,"$15,726",Yes,,z_No,z_F,z_High School,Home Maker,30,Private,"$7,370",10,Sports Car,no,"$3,588",3.0,No,4,9742.0,4.0,1,Highly Urban/ Urban,16456,AZ
834367523,0,20MAY57,42.0,0,11.0,"$22,486",No,,z_No,M,Masters,Home Maker,13,Private,"$12,810",1,Minivan,yes,$0,0.0,No,0,0.0,22.0,0,Highly Urban/ Urban,14621,AL
399326465,0,18OCT46,53.0,1,8.0,"$46,573",No,"$164,089",Yes,M,Bachelors,Professional,41,Commercial,"$22,830",6,Panel Truck,yes,"$11,541",4.0,No,0,0.0,9.0,0,Highly Urban/ Urban,14994,CA
32550499,0,27JAN46,53.0,0,14.0,"$22,395",No,"$177,678",Yes,z_F,<High School,Clerical,47,Private,"$9,040",6,Sports Car,no,$0,0.0,No,0,8748.0,1.0,1,Highly Urban/ Urban,11552,GA
789498504,0,31DEC58,40.0,2,0.0,,Yes,$0,z_No,z_F,Bachelors,Student,70,Commercial,"$5,500",1,z_SUV,no,$0,0.0,No,2,1995.0,11.0,1,z_Highly Rural/ Rural,11029,FL
849526552,1,27FEB58,41.0,1,12.0,"$117,352",Yes,$0,z_No,M,Bachelors,z_Blue Collar,74,Commercial,"$24,050",1,Panel Truck,yes,$0,0.0,No,0,0.0,,0,z_Highly Rural/ Rural,13414,VA
930659497,2,24APR54,45.0,2,8.0,"$14,856",No,"$98,109",Yes,z_F,<High School,Home Maker,29,Private,"$9,400",13,z_SUV,no,$0,0.0,No,2,0.0,6.0,0,z_Highly Rural/ Rural,13791,KS
843933160,0,03AUG53,46.0,0,11.0,"$71,667",No,,z_No,z_F,Bachelors,Professional,53,Commercial,"$31,500",10,Van,no,$0,0.0,No,0,0.0,12.0,0,Highly Urban/ Urban,12039,CA
865040392,0,04FEB61,38.0,3,13.0,"$79,678",No,"$255,154",Yes,M,Bachelors,z_Blue Collar,68,Commercial,"$13,150",8,Minivan,yes,$0,0.0,No,1,0.0,6.0,0,z_Highly Rural/ Rural,11654,NC
338434340,0,09NOV39,60.0,0,15.0,"$148,887",No,,Yes,M,PhD,Doctor,6,Private,"$20,570",7,Minivan,no,"$1,012",2.0,No,2,0.0,13.0,0,Highly Urban/ Urban,13776,ME
809228729,1,15DEC55,43.0,3,15.0,"$48,077",No,"$188,744",Yes,z_F,<High School,z_Blue Collar,58,Private,"$21,210",6,Minivan,no,"$3,931",1.0,No,5,0.0,1.0,0,Highly Urban/ Urban,10451,VT
702857598,0,30OCT46,53.0,0,6.0,"$55,580",No,"$214,013",Yes,z_F,PhD,Doctor,10,Private,"$6,800",4,z_SUV,no,$0,0.0,No,0,0.0,14.0,0,Highly Urban/ Urban,14651,WY
83085878,0,21JUN53,46.0,0,12.0,"$216,464",No,"$544,783",Yes,M,PhD,Manager,44,Commercial,"$39,130",4,Panel Truck,no,$0,0.0,No,0,4493.0,13.0,1,Highly Urban/ Urban,11610,NY
786298380,0,13NOV62,37.0,0,9.0,"$183,039",No,$0,z_No,M,Masters,,45,Commercial,"$23,500",4,Panel Truck,yes,$0,0.0,No,1,0.0,18.0,0,z_Highly Rural/ Rural,11734,NY
972082697,0,07SEP48,51.0,0,12.0,"$85,076",No,"$249,276",Yes,z_F,Bachelors,Manager,25,Private,"$25,860",4,Sports Car,no,$0,0.0,Yes,1,0.0,8.0,0,Highly Urban/ Urban,12561,MI
228836936,0,25FEB61,38.0,0,12.0,"$104,288",No,$0,z_No,M,Masters,Lawyer,47,Private,"$19,450",4,Minivan,yes,$0,0.0,No,1,0.0,18.0,0,Highly Urban/ Urban,11858,VT
156788842,0,06JUN47,52.0,0,13.0,"$32,636",No,"$132,838",Yes,M,<High School,z_Blue Collar,32,Private,"$9,960",6,Pickup,yes,"$5,243",3.0,No,0,0.0,1.0,0,Highly Urban/ Urban,14772,CT
219754330,0,16NOV51,48.0,0,14.0,,No,"$308,646",z_No,M,Bachelors,z_Blue Collar,47,Commercial,"$17,690",4,Van,yes,$0,0.0,No,2,4164.0,8.0,1,Highly Urban/ Urban,17403,MT
531895374,0,02JUL44,55.0,0,14.0,"$70,112",No,"$284,285",Yes,z_F,z_High School,z_Blue Collar,21,Commercial,"$22,740",6,Sports Car,no,$0,0.0,No,4,1356.0,1.0,1,Highly Urban/ Urban,16032,ID
982093332,0,25NOV65,33.0,3,17.0,"$6,503",No,"$76,221",Yes,M,<High School,Clerical,25,Private,"$12,480",6,Minivan,yes,$0,0.0,No,2,0.0,1.0,0,z_Highly Rural/ Rural,12763,NV
9697388,0,15MAR68,31.0,2,13.0,"$40,008",No,"$199,854",Yes,M,z_High School,Clerical,47,Private,"$4,600",13,Pickup,no,"$7,780",3.0,No,0,0.0,,0,Highly Urban/ Urban,16744,MD
705372363,0,21JUN75,24.0,3,15.0,"$13,003",No,"$104,742",Yes,z_F,z_High School,Clerical,38,Private,"$3,900",1,z_SUV,no,$0,0.0,No,7,1089.0,1.0,1,Highly Urban/ Urban,16618,TN
512956250,0,16JAN66,33.0,4,,$0,No,$0,Yes,M,z_High School,Student,58,Private,"$6,100",5,Minivan,yes,"$6,316",1.0,No,6,0.0,1.0,0,Highly Urban/ Urban,10139,IL
5268940,0,22APR63,36.0,3,0.0,$0,No,$0,Yes,z_F,Bachelors,Student,58,Commercial,"$5,100",1,z_SUV,no,$0,0.0,No,3,4363.0,10.0,1,Highly Urban/ Urban,15306,MO
197331534,0,21JUL72,27.0,0,12.0,"$42,254",No,"$138,816",z_No,z_F,<High School,z_Blue Collar,47,Private,"$5,730",1,z_SUV,no,"$32,025",3.0,Yes,3,3790.0,6.0,1,Highly Urban/ Urban,11925,WA
306178262,0,26MAY46,53.0,0,13.0,"$186,706",No,"$476,703",Yes,z_F,Masters,,43,Commercial,"$38,700",3,Panel Truck,no,$0,0.0,No,0,0.0,13.0,0,Highly Urban/ Urban,17025,MT
185420697,0,10MAY60,39.0,2,13.0,"$12,876",Yes,$0,z_No,z_F,<High School,Clerical,23,Private,"$5,400",4,Sports Car,no,"$7,415",3.0,No,7,4144.0,4.0,1,Highly Urban/ Urban,15020,IA
391361740,0,04APR67,32.0,3,0.0,$0,No,$0,Yes,z_F,<High School,Home Maker,55,Private,"$2,530",1,Sports Car,no,$0,0.0,No,2,0.0,1.0,0,z_Highly Rural/ Rural,17779,CA
150380035,0,28FEB56,43.0,2,15.0,"$16,398",No,"$108,219",Yes,M,<High School,Clerical,19,Private,"$22,240",7,Van,no,$0,0.0,No,0,0.0,7.0,0,z_Highly Rural/ Rural,11393,OR
839627938,0,29SEP47,52.0,0,11.0,"$86,563",No,$0,z_No,M,z_High School,z_Blue Collar,53,Commercial,"$15,360",6,Minivan,no,$0,0.0,No,2,0.0,9.0,0,z_Highly Rural/ Rural,14408,AL
955298287,0,16JUL49,50.0,0,11.0,"$46,191",No,$0,z_No,z_F,Masters,Manager,15,Private,"$11,120",7,z_SUV,no,"$4,292",2.0,No,2,0.0,14.0,0,Highly Urban/ Urban,17898,NH
772521714,0,16JAN48,51.0,0,10.0,"$205,354",No,$0,z_No,M,PhD,Doctor,32,Private,"$22,040",3,Van,no,"$1,305",4.0,No,0,0.0,18.0,0,Highly Urban/ Urban,15055,AR
384332699,1,27DEC53,45.0,2,15.0,"$64,916",No,"$232,064",Yes,z_F,Bachelors,z_Blue Collar,57,Commercial,"$30,870",1,Pickup,no,"$41,476",1.0,Yes,4,4303.0,12.0,1,Highly Urban/ Urban,10916,PA
143029080,0,30JAN46,53.0,0,10.0,"$81,900",No,"$268,602",Yes,z_F,Bachelors,Professional,18,Private,"$16,200",6,z_SUV,no,"$8,125",3.0,No,2,22638.0,12.0,1,Highly Urban/ Urban,16529,ND
491181019,0,30MAY57,42.0,0,15.0,"$73,551",No,$0,z_No,z_F,Masters,Lawyer,33,Private,"$13,060",1,Minivan,no,"$23,213",2.0,Yes,4,2027.0,8.0,1,Highly Urban/ Urban,13573,LA
430513091,0,14JAN52,47.0,0,12.0,"$36,150",No,"$174,964",Yes,z_F,<High School,z_Blue Collar,16,Private,"$9,810",4,z_SUV,no,$0,0.0,No,0,0.0,7.0,0,z_Highly Rural/ Rural,17235,MD
914413360,1,14JAN58,41.0,2,15.0,"$30,984",No,"$121,365",Yes,z_F,z_High School,Clerical,32,Private,"$9,980",1,Sports Car,no,$0,0.0,No,1,0.0,1.0,0,z_Highly Rural/ Rural,17088,MO
899324979,0,20JUN50,49.0,0,13.0,"$41,483",No,"$171,754",Yes,M,PhD,Lawyer,49,Private,"$15,400",3,Minivan,no,"$3,516",1.0,No,5,0.0,20.0,0,Highly Urban/ Urban,12502,MD
