brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
107912.0,for_sale,57000.0,,,14.04,1954112.0,Windsor,Massachusetts,1270.0,,
79063.0,for_sale,75000.0,,,12.57,387470.0,Granby,Connecticut,6060.0,,
4108.0,for_sale,69000.0,,,3.34,1437583.0,Hinsdale,Massachusetts,1235.0,,
27439.0,for_sale,109900.0,,,48.8,1755269.0,Readsboro,Vermont,5350.0,,
16607.0,for_sale,150000.0,,,20.85,1923305.0,Charlemont,Massachusetts,1339.0,,
83893.0,for_sale,39000.0,,,3.89,916789.0,Cheshire,Massachusetts,1225.0,,
8147.0,for_sale,29000.0,,,2.57,1841130.0,Middlefield,Massachusetts,1243.0,,
83893.0,for_sale,79900.0,,,5.3,1990867.0,Dalton,Massachusetts,1226.0,,
74001.0,for_sale,99999.0,1.0,1.0,6.4,1826443.0,Monroe,Massachusetts,1350.0,1032.0,
8147.0,for_sale,85000.0,,,0.19,1959996.0,Springfield,Massachusetts,1101.0,,
86588.0,for_sale,139900.0,3.0,1.0,0.17,11380.0,Pittsfield,Massachusetts,1201.0,1180.0,06-12-2005
22611.0,for_sale,1200000.0,,,21.5,863031.0,Granby,Connecticut,6035.0,,
4563.0,for_sale,192500.0,3.0,2.0,0.32,1594716.0,Williamstown,Massachusetts,1267.0,1647.0,
10544.0,for_sale,57000.0,,,14.81,1335807.0,Barkhamsted,Connecticut,6063.0,,
69377.0,for_sale,224900.0,,,72.0,1941833.0,Lanesborough,Massachusetts,1237.0,,
22696.0,for_sale,129900.0,,,38.4,5687.0,Hubbardston,Massachusetts,1452.0,,
33937.0,for_sale,47500.0,,,4.0,1995262.0,Sheffield,Massachusetts,1257.0,,
56478.0,for_sale,38500.0,,,1.2,1996265.0,Sandisfield,Massachusetts,1255.0,,
107911.0,for_sale,995000.0,,,82.0,290009.0,Winchester,Connecticut,6098.0,,
60039.0,for_sale,754900.0,4.0,4.0,3.0,1757036.0,East Granby,Connecticut,6026.0,2886.0,
10277.0,for_sale,199000.0,,,20.6,1935417.0,New Marlborough,Massachusetts,1230.0,,
19427.0,for_sale,65000.0,,,3.04,592790.0,Granby,Connecticut,6090.0,,18-04-2001
48460.0,for_sale,48000.0,,,1.02,1853025.0,Monterey,Massachusetts,1245.0,,
105634.0,for_sale,399000.0,,,90.0,1867816.0,New Marlborough,Massachusetts,1259.0,,
50886.0,for_sale,230000.0,,,3.75,1169420.0,Suffield,Connecticut,6078.0,,
32014.0,for_sale,50000.0,,,0.56,35397.0,Norfolk,Connecticut,6058.0,,
1687.0,for_sale,99500.0,,,5.3,1916854.0,Tyringham,Massachusetts,1264.0,,
107912.0,for_sale,468000.0,4.0,2.0,1.4,196873.0,North Canaan,Connecticut,6018.0,2637.0,
32015.0,for_sale,745000.0,3.0,3.0,7.87,1156479.0,Colebrook,Connecticut,6021.0,3510.0,
10553.0,for_sale,339000.0,3.0,1.0,0.46,1097403.0,Goshen,Connecticut,6756.0,1536.0,
8147.0,for_sale,30000.0,,,0.24,1905440.0,Springfield,Massachusetts,1107.0,,
22611.0,for_sale,1200000.0,3.0,3.0,39.29,247451.0,Suffield,Connecticut,6093.0,3170.0,
10556.0,for_sale,895000.0,,,8.0,605174.0,Windsor,Connecticut,6095.0,,
38668.0,for_sale,575000.0,3.0,2.0,4.1,601481.0,Sheffield,Massachusetts,1222.0,1900.0,23-06-2003
8147.0,for_sale,869000.0,6.0,6.0,0.76,1685684.0,Longmeadow,Massachusetts,1106.0,3902.0,01-06-1986
81218.0,for_sale,399900.0,3.0,3.0,1.43,1193390.0,Lee,Massachusetts,1238.0,2000.0,
22611.0,for_sale,550000.0,3.0,2.0,22.41,793598.0,Simsbury,Connecticut,6070.0,1489.0,
83893.0,for_sale,45000.0,,,7.3,1859187.0,Stockbridge,Massachusetts,1262.0,,
80245.0,for_sale,645000.0,3.0,1.0,7.0,834469.0,Canaan,Connecticut,6031.0,2128.0,
100419.0,for_sale,649900.0,4.0,4.0,2.31,733783.0,Canton,Connecticut,6019.0,2652.0,09-05-2019
27510.0,for_sale,235000.0,3.0,1.0,1.6,739922.0,Florida,Massachusetts,1367.0,1656.0,
22611.0,for_sale,219900.0,3.0,2.0,0.12,1446921.0,Simsbury,Connecticut,6081.0,1416.0,25-02-2019
56478.0,for_sale,125000.0,,,1.14,1941521.0,Great Barrington,Massachusetts,1236.0,,
80935.0,for_sale,479000.0,5.0,4.0,2.6,1027422.0,North Canaan,Connecticut,6024.0,3810.0,
10277.0,for_sale,499000.0,4.0,2.0,1.49,761519.0,New Marlborough,Massachusetts,1244.0,1359.0,
35275.0,for_sale,65000.0,2.0,1.0,,332915.0,Springfield,Massachusetts,1103.0,760.0,31-07-1986
22799.0,for_sale,1699999.0,7.0,6.0,32.19,1212032.0,Princeton,Massachusetts,1541.0,6924.0,
78217.0,for_sale,99000.0,,,8.57,1924933.0,Oakham,Massachusetts,1068.0,,
36448.0,for_sale,55000.0,,,1.59,1922154.0,Petersham,Massachusetts,1366.0,,
99031.0,for_sale,59900.0,,,1.53,269835.0,North Brookfield,Massachusetts,1535.0,,
10732.0,for_sale,899900.0,3.0,3.0,14.88,423338.0,Westminster,Massachusetts,1473.0,4342.0,08-02-1999
67355.0,for_sale,250000.0,,,18.11,381801.0,Rutland,Massachusetts,1543.0,,
56419.0,for_sale,25900.0,,,1.73,1966645.0,Warren,Massachusetts,1092.0,,
79067.0,for_sale,210000.0,4.0,2.0,0.24,1556998.0,Palmer,Massachusetts,1080.0,2496.0,
10554.0,for_sale,379900.0,3.0,3.0,0.15,1010510.0,Plainville,Connecticut,6062.0,2337.0,17-09-2020
79063.0,for_sale,169900.0,,,1.02,1548731.0,Avon,Connecticut,6001.0,,
15366.0,for_sale,499900.0,4.0,3.0,0.46,1139384.0,Farmington,Connecticut,6032.0,2312.0,
107270.0,for_sale,549900.0,4.0,3.0,2.07,1668244.0,New Hartford,Connecticut,6057.0,2500.0,14-05-2021
10555.0,for_sale,275000.0,,,16.46,1784642.0,Bloomfield,Connecticut,6002.0,,25-01-2019
107931.0,for_sale,549600.0,4.0,3.0,1.77,197697.0,Burlington,Connecticut,6013.0,2755.0,
10571.0,for_sale,499900.0,4.0,3.0,1.17,861161.0,Simsbury,Connecticut,6092.0,2500.0,19-05-2021
14702.0,for_sale,1201215.0,4.0,5.0,1.2,917270.0,Farmington,Connecticut,6085.0,4007.0,
51868.0,for_sale,175000.0,3.0,1.0,1.06,719704.0,Bristol,Connecticut,6010.0,1444.0,
39788.0,for_sale,333490.0,3.0,3.0,0.07,1901196.0,Burlington,New Jersey,8016.0,1500.0,
10193.0,for_sale,39900.0,,,10.0,1920393.0,Whitingham,Vermont,5361.0,,
10368.0,for_sale,175000.0,3.0,1.0,60.0,553526.0,Berlin,New York,12022.0,1176.0,
19428.0,for_sale,445000.0,4.0,3.0,2.55,1131402.0,Southington,Connecticut,6489.0,2400.0,
107950.0,for_sale,624900.0,4.0,3.0,0.73,1139782.0,Simsbury,Connecticut,6089.0,2962.0,08-04-2005
39620.0,for_sale,259799.0,4.0,2.0,0.27,218944.0,Springfield,Massachusetts,1119.0,2104.0,12-02-1999
67269.0,for_sale,429900.0,4.0,4.0,0.44,507131.0,Springfield,Massachusetts,1128.0,2032.0,19-03-2010
41386.0,for_sale,92000.0,,,6.7,118358.0,Mansfield,Connecticut,6250.0,,
8147.0,for_sale,57500.0,,,2.32,1888115.0,Northfield,Massachusetts,1337.0,,
15366.0,for_sale,69900.0,,,13.76,1246781.0,Columbia,Connecticut,6237.0,,
51291.0,for_sale,247500.0,,,19.2,1843841.0,Royalston,Massachusetts,1368.0,,
51291.0,for_sale,68000.0,,,1.1,1921133.0,Templeton,Massachusetts,1436.0,,
18229.0,for_sale,43000.0,,,2.62,649007.0,East Hampton,Connecticut,6424.0,,28-04-2021
18229.0,for_sale,54900.0,,,0.83,1189760.0,East Hartford,Connecticut,6118.0,,
10585.0,for_sale,209900.0,3.0,2.0,0.71,1470436.0,East Hartford,Connecticut,6108.0,1476.0,28-08-2018
64408.0,for_sale,189995.0,2.0,2.0,,1169620.0,Storrs,Connecticut,6268.0,1232.0,
107951.0,for_sale,849999.0,4.0,4.0,1.64,427305.0,Glastonbury,Connecticut,6033.0,5073.0,20-12-1991
12020.0,for_sale,99900.0,,,20.5,1937655.0,Richmond,New Hampshire,3470.0,,
81669.0,for_sale,459900.0,4.0,3.0,2.0,847772.0,Holland,Massachusetts,1521.0,1700.0,
11297.0,for_sale,229900.0,2.0,2.0,0.09,560688.0,Troy,New Hampshire,3465.0,1176.0,22-05-2007
84534.0,for_sale,925000.0,5.0,8.0,1.93,1259654.0,Glastonbury,Connecticut,6073.0,5353.0,24-03-2021
36448.0,for_sale,395000.0,2.0,1.0,0.75,1395806.0,Warwick,Massachusetts,1378.0,1206.0,
78535.0,for_sale,169900.0,,,11.37,1966622.0,Templeton,Massachusetts,1438.0,,
33592.0,for_sale,285000.0,2.0,1.0,0.44,99017.0,East Brookfield,Massachusetts,1515.0,1200.0,03-11-2005
84.0,for_sale,379999.0,3.0,2.0,0.67,151228.0,Auburn,Massachusetts,1501.0,1700.0,18-08-2003
11297.0,for_sale,189900.0,,,1.51,1603496.0,Hinsdale,New Hampshire,3451.0,,
8429.0,for_sale,200000.0,3.0,1.0,3.4,586932.0,Guilford,Vermont,5301.0,1335.0,
7877.0,for_sale,515000.0,6.0,3.0,2.56,1213901.0,Vernon,Vermont,5354.0,3108.0,26-10-2010
16607.0,for_sale,369000.0,6.0,4.0,8.53,662517.0,Colrain,Massachusetts,1340.0,4280.0,15-03-2005
65658.0,for_sale,69900.0,,,6.63,1876613.0,Stamford,Vermont,5352.0,,
61576.0,for_sale,299900.0,6.0,3.0,0.81,15357.0,Pownal,Vermont,5261.0,2584.0,
11836.0,for_sale,559900.0,5.0,4.0,1.18,330540.0,Lenox,Massachusetts,1240.0,2704.0,
30188.0,for_sale,50000.0,,,3.2,1347182.0,Spencer,Massachusetts,1562.0,,
32852.0,for_sale,199900.0,,,20.0,1948645.0,Charlton,Massachusetts,1507.0,,
48001.0,for_sale,3000000.0,3.0,4.0,131.34,385654.0,Sutton,Massachusetts,1590.0,2278.0,
51291.0,for_sale,75000.0,,,4.16,1902007.0,Gardner,Massachusetts,1440.0,,
99031.0,for_sale,159900.0,,,13.4,1841714.0,Millbury,Massachusetts,1537.0,,
79067.0,for_sale,47900.0,,,1.96,871566.0,Leicester,Massachusetts,1524.0,,
22799.0,for_sale,140000.0,,,2.96,115702.0,Paxton,Massachusetts,1612.0,,
986.0,for_sale,1495000.0,15.0,9.0,0.19,966374.0,Worcester,Massachusetts,1604.0,14532.0,27-04-2004
53016.0,for_sale,499900.0,3.0,2.0,43.0,1157063.0,Sturbridge,Massachusetts,1566.0,2228.0,
94171.0,for_sale,448999.0,4.0,2.0,0.23,696026.0,Worcester,Massachusetts,1602.0,2016.0,24-09-1999
99031.0,for_sale,465000.0,3.0,2.0,1.38,447092.0,Oxford,Massachusetts,1540.0,1568.0,30-06-1992
102940.0,for_sale,1349974.0,18.0,8.0,0.21,634752.0,Worcester,Massachusetts,1610.0,9868.0,
27208.0,for_sale,229900.0,3.0,1.0,0.34,8103.0,Leicester,Massachusetts,1611.0,1386.0,
53268.0,for_sale,495000.0,4.0,3.0,1.08,10506.0,Millbury,Massachusetts,1527.0,2771.0,31-01-2005
106663.0,for_sale,74900.0,,,0.16,1011776.0,Worcester,Massachusetts,1607.0,,
14627.0,for_sale,49900.0,,,1.25,1383654.0,Brookfield,Massachusetts,1506.0,,
100337.0,for_sale,349000.0,5.0,2.0,0.07,236066.0,Worcester,Massachusetts,1605.0,2074.0,10-08-2007
79067.0,for_sale,269900.0,2.0,2.0,0.35,1229085.0,Worcester,Massachusetts,1603.0,950.0,
94173.0,for_sale,499000.0,3.0,3.0,0.19,1451969.0,Worcester,Massachusetts,1606.0,1804.0,30-11-2005
73212.0,for_sale,1800000.0,15.0,12.0,0.65,497100.0,Holden,Massachusetts,1522.0,7702.0,
27208.0,for_sale,649900.0,3.0,4.0,0.92,848267.0,Holden,Massachusetts,1520.0,2248.0,
88024.0,for_sale,18950.0,,,,1943592.0,McCormick,South Carolina,29835.0,,
73129.0,for_sale,425000.0,2.0,2.0,,389162.0,West Boylston,Massachusetts,1583.0,1410.0,
10961.0,for_sale,475000.0,1.0,1.0,0.23,196525.0,Spencer,Massachusetts,1592.0,800.0,
99146.0,for_sale,169900.0,3.0,1.0,0.53,916089.0,Grafton,Massachusetts,1560.0,800.0,18-04-2019
78486.0,for_sale,525000.0,4.0,3.0,0.51,601105.0,Worcester,Massachusetts,1609.0,3040.0,26-08-1996
81894.0,for_sale,995000.0,5.0,3.0,0.49,1312211.0,Shrewsbury,Massachusetts,1545.0,2858.0,02-07-2004
32852.0,for_sale,295000.0,1.0,1.0,0.1,48164.0,Leicester,Massachusetts,1542.0,630.0,
56060.0,for_sale,385000.0,2.0,3.0,,597181.0,Grafton,Massachusetts,1536.0,1551.0,06-09-2019
56419.0,for_sale,375000.0,2.0,2.0,0.48,524082.0,Ashburnham,Massachusetts,1430.0,1180.0,
53226.0,for_sale,125000.0,1.0,1.0,,1568724.0,Worcester,Massachusetts,1608.0,500.0,22-11-2004
27439.0,for_sale,1450000.0,3.0,3.0,134.4,1242596.0,Halifax,Vermont,5358.0,2600.0,25-01-2012
105309.0,for_sale,265000.0,4.0,2.0,1.5,1603508.0,Southbridge,Massachusetts,1550.0,1440.0,
63214.0,for_sale,615000.0,4.0,3.0,0.53,846922.0,Sturbridge,Massachusetts,1518.0,2224.0,20-06-2008
10588.0,for_sale,34900.0,,,2.28,1089707.0,Eastford,Connecticut,6242.0,,
78654.0,for_sale,100000.0,2.0,1.0,2.4,589172.0,Ashford,Connecticut,6278.0,1165.0,
98193.0,for_sale,199000.0,3.0,2.0,0.34,1194419.0,Torrington,Connecticut,6790.0,1508.0,05-05-2020
27139.0,for_sale,399900.0,4.0,3.0,1.78,151904.0,Brooklyn,Connecticut,6234.0,2904.0,16-12-1999
72717.0,for_sale,2000000.0,4.0,5.0,11.05,1584280.0,Woodstock,Connecticut,6281.0,6684.0,
74046.0,for_sale,749900.0,7.0,5.0,5.53,1309977.0,Dudley,Massachusetts,1571.0,4230.0,
62988.0,for_sale,33900.0,,,1.2,814836.0,Chaplin,Connecticut,6235.0,,
107983.0,for_sale,67000.0,,,0.88,1310764.0,Pomfret,Connecticut,6259.0,,19-08-2014
19720.0,for_sale,150000.0,4.0,2.0,0.5,413502.0,Woodstock,Connecticut,6282.0,1056.0,
50591.0,for_sale,89000.0,2.0,2.0,,1311812.0,Thompson,Connecticut,6255.0,924.0,05-12-2014
106504.0,for_sale,675000.0,4.0,4.0,7.4,858948.0,Hampton,Connecticut,6247.0,3840.0,25-04-2017
107830.0,for_sale,175000.0,4.0,2.0,0.56,795121.0,Thompson,Connecticut,6262.0,1774.0,11-09-1996
32116.0,for_sale,45000.0,,,5.2,1910638.0,Woodford,Vermont,5201.0,,
43268.0,for_sale,117000.0,,,22.3,350604.0,Searsburg,Vermont,5363.0,,
17029.0,for_sale,50000.0,,,1.01,1530815.0,Putnam,Connecticut,6260.0,,07-09-2007
29151.0,for_sale,675000.0,,,67.4,1935448.0,Thompson,Connecticut,6277.0,,
71361.0,for_sale,359900.0,5.0,3.0,0.1,1450179.0,Webster,Massachusetts,1570.0,2118.0,
78324.0,for_sale,38900.0,2.0,2.0,,598347.0,Killingly,Connecticut,6241.0,924.0,
31988.0,for_sale,350000.0,4.0,1.0,4.0,1739441.0,Winchendon,Massachusetts,1475.0,2442.0,20-08-2002
10578.0,for_sale,325000.0,2.0,2.0,,1311336.0,Harwinton,Connecticut,6791.0,1590.0,
107951.0,for_sale,369900.0,3.0,2.0,0.26,180302.0,West Hartford,Connecticut,6117.0,1768.0,01-06-2017
24343.0,for_sale,234000.0,,,0.13,269562.0,Hartford,Connecticut,6120.0,3543.0,01-04-2014
24343.0,for_sale,175000.0,5.0,2.0,0.19,994763.0,Hartford,Connecticut,6112.0,1883.0,19-04-2007
10551.0,for_sale,140000.0,4.0,2.0,0.74,786037.0,Windham,Connecticut,6226.0,1600.0,25-05-2006
107951.0,for_sale,379900.0,3.0,2.0,3.45,708373.0,Lebanon,Connecticut,6249.0,1800.0,
37460.0,for_sale,279900.0,9.0,3.0,0.2,113851.0,Hartford,Connecticut,6106.0,2715.0,
24343.0,for_sale,78000.0,2.0,2.0,,596666.0,Hartford,Connecticut,6105.0,1078.0,20-11-1996
108004.0,for_sale,799900.0,,,0.27,956307.0,West Hartford,Connecticut,6119.0,5847.0,25-05-2007
10582.0,for_sale,410000.0,2.0,3.0,,8292.0,Hartford,Connecticut,6103.0,2266.0,
53365.0,for_sale,129900.0,2.0,2.0,,236845.0,Hartford,Connecticut,6114.0,1360.0,05-10-2004
22611.0,for_sale,399900.0,3.0,2.0,0.14,248980.0,West Hartford,Connecticut,6107.0,1634.0,10-01-2022
10554.0,for_sale,300000.0,3.0,2.0,,753163.0,East Hartford,Connecticut,6604.0,1526.0,
51868.0,for_sale,339000.0,3.0,2.0,2.62,1313318.0,East Haddam,Connecticut,6469.0,1300.0,03-07-2001
33503.0,for_sale,259900.0,3.0,2.0,0.21,1407633.0,Durham,Connecticut,6422.0,1840.0,06-11-2006
22611.0,for_sale,199900.0,4.0,1.0,0.33,1016258.0,Wethersfield,Connecticut,6109.0,1238.0,29-09-2000
22546.0,for_sale,209900.0,3.0,1.0,0.23,733333.0,New Britain,Connecticut,6053.0,1092.0,
10582.0,for_sale,425000.0,3.0,3.0,0.3,481337.0,Newington,Connecticut,6111.0,2328.0,12-12-2002
3357.0,for_sale,220000.0,3.0,1.0,0.24,1757953.0,Middletown,Connecticut,6457.0,907.0,
22006.0,for_sale,425000.0,3.0,2.0,2.02,263302.0,Claverack,New York,12521.0,1600.0,24-11-2021
7797.0,for_sale,419000.0,3.0,3.0,1.9,286373.0,Copake,New York,12516.0,1800.0,
23402.0,for_sale,365000.0,3.0,2.0,2.0,78544.0,Copake,New York,12517.0,1482.0,
86078.0,for_sale,374900.0,3.0,2.0,2.9,828396.0,Hillsdale,New York,12529.0,1404.0,22-12-2005
32016.0,for_sale,375000.0,3.0,2.0,1.2,1427842.0,Millerton,New York,12546.0,1350.0,31-08-2018
107912.0,for_sale,1395000.0,4.0,4.0,1.18,842444.0,Salisbury,Connecticut,6039.0,3167.0,
32014.0,for_sale,1225000.0,2.0,3.0,0.6,876284.0,Sharon,Connecticut,6069.0,1666.0,11-07-2005
10858.0,for_sale,675000.0,3.0,2.0,1.02,985313.0,West Stockbridge,Massachusetts,1266.0,1773.0,
10277.0,for_sale,749000.0,4.0,3.0,4.0,1653459.0,Richmond,Massachusetts,1254.0,5000.0,
38575.0,for_sale,949000.0,5.0,4.0,100.88,1499866.0,Austerlitz,New York,12017.0,7500.0,
94682.0,for_sale,795000.0,,,30.0,1852855.0,Canaan,New York,12029.0,,
26779.0,for_sale,194900.0,4.0,3.0,1.29,1431678.0,Nassau,New York,12123.0,2274.0,
10368.0,for_sale,125000.0,3.0,2.0,1.0,1531619.0,Hoosick Falls,New York,12090.0,980.0,
99005.0,for_sale,435000.0,3.0,2.0,5.01,1470895.0,East Chatham,New York,12060.0,2504.0,09-11-2020
52568.0,for_sale,429900.0,4.0,3.0,2.15,1213044.0,Valatie,New York,12184.0,2248.0,06-12-1993
91398.0,for_sale,349900.0,5.0,2.0,0.95,478674.0,Watertown,Connecticut,6795.0,2839.0,07-05-2001
38575.0,for_sale,299900.0,3.0,1.0,0.32,330084.0,Niverville,New York,12130.0,1608.0,
3438.0,for_sale,649000.0,4.0,4.0,12.8,1645610.0,Kinderhook,New York,12106.0,1980.0,26-04-2007
26848.0,for_sale,379500.0,4.0,3.0,0.28,1567871.0,Philmont,New York,12565.0,2080.0,
48746.0,for_sale,342900.0,1.0,1.0,0.5,537044.0,Bethlehem,Connecticut,6751.0,674.0,15-03-2018
29847.0,for_sale,685000.0,4.0,3.0,1.48,423408.0,Litchfield,Connecticut,6759.0,2904.0,28-10-2020
56478.0,for_sale,79000.0,,,3.72,1887670.0,Egremont,Massachusetts,1258.0,,
39686.0,for_sale,759000.0,3.0,1.0,73.0,863172.0,Claverack,New York,12513.0,1800.0,
23684.0,for_sale,34900.0,,,5.0,1935282.0,Pittstown,New York,12185.0,,
108002.0,for_sale,170000.0,,,26.54,1370186.0,Morris,Connecticut,6763.0,,
89855.0,for_sale,89000.0,,,6.8,1937439.0,New Lebanon,New York,12212.0,,
91394.0,for_sale,80000.0,,,0.96,366068.0,Thomaston,Connecticut,6787.0,,
10368.0,for_sale,123000.0,3.0,1.0,1.45,1743456.0,Stephentown,New York,12168.0,1386.0,
27628.0,for_sale,29900.0,,,5.32,1904378.0,Grafton,New York,12138.0,,
27628.0,for_sale,92500.0,3.0,2.0,1.0,439188.0,Hoosick,New York,12028.0,1056.0,
68030.0,for_sale,359000.0,,,43.69,1743402.0,Pittstown,New York,12094.0,,31-08-2015
107912.0,for_sale,1595000.0,,,25.79,187179.0,Washington,Connecticut,6794.0,,
22549.0,for_sale,2100000.0,2.0,1.0,274.0,834160.0,New Lebanon,New York,12125.0,2600.0,
107912.0,for_sale,395000.0,,,1.01,695076.0,Salisbury,Connecticut,6068.0,,18-05-2011
16818.0,for_sale,245000.0,3.0,2.0,0.49,170597.0,Austerlitz,New York,12958.0,1302.0,
45690.0,for_sale,254900.0,2.0,1.0,0.29,1745926.0,Berlin,New York,12153.0,1163.0,
22550.0,for_sale,39000.0,,,1.08,1917871.0,Sand Lake,New York,12018.0,,
10858.0,for_sale,375000.0,,,23.0,1839847.0,Chatham,New York,12037.0,,
7669.0,for_sale,190000.0,,,14.45,602983.0,Cornwall,Connecticut,6796.0,,
9072.0,for_sale,67000.0,,,5.34,113847.0,New Lebanon,New York,12024.0,,
48974.0,for_sale,129000.0,,,3.3,1861185.0,Caroga,New York,13452.0,,
73905.0,for_sale,450000.0,,,32.0,1785402.0,Ancram,New York,12503.0,,
104484.0,for_sale,700000.0,,,29.16,1880836.0,Nassau,New York,12169.0,,
22550.0,for_sale,53000.0,,,5.42,1983189.0,East Nassau,New York,12062.0,,
54746.0,for_sale,1499000.0,4.0,3.0,33.0,1437205.0,Woodbury,Connecticut,6798.0,2416.0,
22550.0,for_sale,45000.0,,,1.0,1966231.0,Poestenkill,New York,12140.0,,
27628.0,for_sale,910000.0,3.0,3.0,288.92,1484038.0,White Creek,New York,12057.0,7834.0,
10368.0,for_sale,19900.0,,,2.09,1872806.0,Berlin,New York,99999.0,,
60629.0,for_sale,180000.0,,,35.0,1052374.0,Chatham,New York,12136.0,,
38575.0,for_sale,698000.0,3.0,2.0,5.03,1138823.0,Ghent,New York,12075.0,1735.0,
61576.0,for_sale,28000.0,,,0.74,731454.0,Bennington,Vermont,5257.0,,19-12-2019
43677.0,for_sale,25000.0,,,1.54,1926922.0,White Creek,New York,12816.0,,
107912.0,for_sale,325000.0,,,25.4,1170251.0,Warren,Connecticut,6754.0,,
10368.0,for_sale,74900.0,,,6.62,1815391.0,Grafton,New York,12082.0,,
107978.0,for_sale,115000.0,,,2.34,1285913.0,Washington,Connecticut,6777.0,,
94424.0,for_sale,95000.0,,,2.03,522752.0,Schodack Landing,New York,12063.0,,27-10-2015
34904.0,for_sale,849900.0,4.0,4.0,10.9,972543.0,Litchfield,Connecticut,6750.0,2900.0,
23684.0,for_sale,39900.0,,,5.5,953290.0,Grafton,New York,12180.0,,09-07-2021
32014.0,for_sale,14995000.0,10.0,15.0,450.95,1143002.0,Cornwall,Connecticut,6753.0,18000.0,
22552.0,for_sale,169900.0,,,12.1,1438193.0,Schodack Landing,New York,12033.0,,
10858.0,for_sale,1495000.0,3.0,3.0,24.06,137138.0,Ancram,New York,12502.0,3228.0,24-10-2014
52568.0,for_sale,189900.0,4.0,1.0,4.79,1100868.0,Sand Lake,New York,12061.0,1607.0,27-11-2018
14081.0,for_sale,225000.0,,,60.0,1758063.0,Claverack,New York,12534.0,,
24605.0,for_sale,35000.0,,,2.5,1899704.0,Austerlitz,New York,12165.0,,
107912.0,for_sale,5995000.0,5.0,8.0,22.55,1192830.0,Washington,Connecticut,6793.0,6700.0,
85105.0,for_sale,259000.0,,,0.32,1451496.0,Watertown,Connecticut,6779.0,3030.0,
62218.0,for_sale,345000.0,2.0,1.0,1.5,1190285.0,Chatham,New York,12132.0,,
45329.0,for_sale,55000.0,,,5.05,905328.0,Hoosick,New York,12089.0,,
50861.0,for_sale,1850000.0,,,167.48,1255107.0,Winhall,Vermont,5340.0,,
53233.0,for_sale,350000.0,5.0,3.0,1.5,1086078.0,Greenville,New York,12405.0,2136.0,
24605.0,for_sale,389000.0,,,76.95,1866430.0,Chatham,New York,12115.0,,
11327.0,for_sale,79950.0,,,1.09,1448212.0,Litchfield,Connecticut,6778.0,,17-09-2015
22550.0,for_sale,349900.0,3.0,2.0,1.25,1133962.0,Sand Lake,New York,12196.0,2000.0,
53016.0,for_sale,2750000.0,4.0,7.0,7.99,1564616.0,Middlebury,Connecticut,6762.0,5741.0,31-03-2005
22550.0,for_sale,179000.0,2.0,2.0,0.17,893012.0,Grafton,New York,12052.0,1469.0,03-01-1994
56480.0,for_sale,1795000.0,7.0,5.0,9.7,166105.0,Copake,New York,12528.0,4212.0,
107951.0,for_sale,59900.0,,,4.18,1996303.0,Colchester,Connecticut,6415.0,,
15520.0,for_sale,235000.0,4.0,2.0,0.38,1064017.0,Cromwell,Connecticut,6416.0,3196.0,14-05-2003
2523.0,for_sale,595000.0,,,56.9,936533.0,Berlin,Connecticut,6037.0,,
18229.0,for_sale,120000.0,,,1.91,281985.0,Portland,Connecticut,6480.0,,
18903.0,for_sale,89900.0,,,2.32,305500.0,Wallingford,Connecticut,6492.0,,
10555.0,for_sale,345000.0,6.0,4.0,0.2,200995.0,New Britain,Connecticut,6051.0,2060.0,01-02-2019
84096.0,for_sale,125000.0,,,2.1,1138736.0,Haddam,Connecticut,6441.0,,
93408.0,for_sale,57900.0,,,7.1,650150.0,Whitingham,Vermont,5342.0,,
10558.0,for_sale,260000.0,4.0,2.0,1.1,510853.0,Guilford,Connecticut,6437.0,1944.0,22-03-2002
24984.0,for_sale,324900.0,4.0,3.0,0.26,1132697.0,New Britain,Connecticut,6052.0,2935.0,
107964.0,for_sale,164900.0,2.0,3.0,,430414.0,Meriden,Connecticut,6450.0,1282.0,02-07-2013
23991.0,for_sale,139900.0,,,0.46,1105469.0,Rocky Hill,Connecticut,6067.0,,
33714.0,for_sale,314900.0,4.0,2.0,0.21,1246056.0,West Hartford,Connecticut,6110.0,2020.0,19-06-2006
51868.0,for_sale,229000.0,2.0,2.0,,198211.0,East Haddam,Connecticut,6423.0,1440.0,
10581.0,for_sale,319900.0,3.0,2.0,0.92,1033949.0,North Branford,Connecticut,6472.0,1248.0,25-05-2018
51868.0,for_sale,399900.0,4.0,2.0,1.08,1339910.0,Meriden,Connecticut,6451.0,2102.0,27-07-2007
107964.0,for_sale,174900.0,2.0,1.0,0.34,602005.0,Middlefield,Connecticut,6455.0,765.0,
33714.0,for_sale,187500.0,2.0,1.0,,1763195.0,Haddam,Connecticut,6438.0,1180.0,05-09-2018
7877.0,for_sale,250000.0,3.0,2.0,10.14,718222.0,Marlboro,Vermont,5344.0,1712.0,
46765.0,for_sale,335000.0,2.0,1.0,1.84,667276.0,Madison,Connecticut,6443.0,1248.0,17-05-2019
108004.0,for_sale,129900.0,1.0,1.0,0.19,453413.0,Middlefield,Connecticut,6481.0,530.0,06-12-2021
36852.0,for_sale,1550000.0,6.0,8.0,56.62,1236985.0,Elizaville,New York,12523.0,5170.0,17-01-2012
